[DemoDirector] silenced 2 ROS component(s)
[DemoDirector] capture camera ready (1280x720)
[DemoDirector] shot=seed202_orbit preset=orbit fps=30 1280x720 start=0s duration=30s frames=900 ride=main
[DemoDirector] framing center=(0.35, 0.80, 0.00) radius=2.80 pileSize=(0.00, 0.00, 0.00)
[DemoDirector] progress frame=30 captured=30 virtualTime=0.97s wall=2.4s lastCapture=69.4ms avgCapture=66.0ms worst=250.9ms
[DemoDirector] progress frame=60 captured=60 virtualTime=1.97s wall=4.2s lastCapture=58.3ms avgCapture=61.9ms worst=250.9ms
[DemoDirector] progress frame=90 captured=90 virtualTime=2.97s wall=6.0s lastCapture=57.6ms avgCapture=60.3ms worst=250.9ms
[DemoDirector] progress frame=120 captured=120 virtualTime=3.97s wall=7.8s lastCapture=57.4ms avgCapture=59.5ms worst=250.9ms
[DemoDirector] progress frame=150 captured=150 virtualTime=4.97s wall=9.6s lastCapture=58.0ms avgCapture=59.1ms worst=250.9ms
[DemoDirector] progress frame=180 captured=180 virtualTime=5.97s wall=11.4s lastCapture=59.0ms avgCapture=59.0ms worst=250.9ms
[DemoDirector] progress frame=210 captured=210 virtualTime=6.97s wall=13.2s lastCapture=59.6ms avgCapture=59.0ms worst=250.9ms
[DemoDirector] progress frame=240 captured=240 virtualTime=7.97s wall=15.1s lastCapture=60.1ms avgCapture=59.0ms worst=250.9ms
[DemoDirector] progress frame=270 captured=270 virtualTime=8.97s wall=16.9s lastCapture=58.9ms avgCapture=59.0ms worst=250.9ms
[DemoDirector] progress frame=300 captured=300 virtualTime=9.97s wall=18.7s lastCapture=59.0ms avgCapture=59.0ms worst=250.9ms
[DemoDirector] progress frame=330 captured=330 virtualTime=10.97s wall=20.6s lastCapture=58.7ms avgCapture=58.9ms worst=250.9ms
[DemoDirector] progress frame=360 captured=360 virtualTime=11.97s wall=22.4s lastCapture=59.1ms avgCapture=58.8ms worst=250.9ms
[DemoDirector] progress frame=390 captured=390 virtualTime=12.97s wall=24.2s lastCapture=56.6ms avgCapture=58.7ms worst=250.9ms
[DemoDirector] progress frame=420 captured=420 virtualTime=13.97s wall=25.9s lastCapture=52.8ms avgCapture=58.4ms worst=250.9ms
[DemoDirector] progress frame=450 captured=450 virtualTime=14.97s wall=27.6s lastCapture=56.2ms avgCapture=58.2ms worst=250.9ms
[DemoDirector] progress frame=480 captured=480 virtualTime=15.97s wall=29.3s lastCapture=56.3ms avgCapture=58.0ms worst=250.9ms
[DemoDirector] progress frame=510 captured=510 virtualTime=16.97s wall=31.0s lastCapture=56.9ms avgCapture=57.8ms worst=250.9ms
[DemoDirector] progress frame=540 captured=540 virtualTime=17.97s wall=32.7s lastCapture=57.7ms avgCapture=57.8ms worst=250.9ms
[DemoDirector] progress frame=570 captured=570 virtualTime=18.97s wall=34.5s lastCapture=54.6ms avgCapture=57.7ms worst=250.9ms
[DemoDirector] progress frame=600 captured=600 virtualTime=19.97s wall=36.3s lastCapture=54.9ms avgCapture=57.6ms worst=250.9ms
[DemoDirector] progress frame=630 captured=630 virtualTime=20.97s wall=38.0s lastCapture=57.5ms avgCapture=57.6ms worst=250.9ms
[DemoDirector] progress frame=660 captured=660 virtualTime=21.97s wall=39.8s lastCapture=58.8ms avgCapture=57.6ms worst=250.9ms
[DemoDirector] progress frame=690 captured=690 virtualTime=22.97s wall=41.6s lastCapture=58.5ms avgCapture=57.6ms worst=250.9ms
[DemoDirector] progress frame=720 captured=720 virtualTime=23.97s wall=43.4s lastCapture=60.7ms avgCapture=57.6ms worst=250.9ms
[DemoDirector] progress frame=750 captured=750 virtualTime=24.97s wall=45.2s lastCapture=58.7ms avgCapture=57.7ms worst=250.9ms
[DemoDirector] progress frame=780 captured=780 virtualTime=25.97s wall=47.1s lastCapture=56.4ms avgCapture=57.7ms worst=250.9ms
[DemoDirector] progress frame=810 captured=810 virtualTime=26.97s wall=48.9s lastCapture=56.0ms avgCapture=57.7ms worst=250.9ms
[DemoDirector] progress frame=840 captured=840 virtualTime=27.97s wall=50.6s lastCapture=53.9ms avgCapture=57.7ms worst=250.9ms
[DemoDirector] progress frame=870 captured=870 virtualTime=28.97s wall=52.3s lastCapture=53.9ms avgCapture=57.6ms worst=250.9ms
[DemoDirector] progress frame=900 captured=900 virtualTime=29.97s wall=54.1s lastCapture=57.6ms avgCapture=57.6ms worst=250.9ms
